Name,Class,Rating,Total Rater,Facility,Price,Area
Hotel 678 Kemang,2-star hotel,4.1,(298),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 350,001",Jakarta
OYO 1805 Fatmawati Mansion Syariah,2-star hotel,4.1,(113),"['Free Wi-Fi', 'Full-service laundry']","IDR 109,724",Jakarta
OYO 2348 Ende Elok,2-star hotel,3.8,(332),"['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 201,287",Jakarta
Cilandak Mansion Hotel,2-star hotel,4.6,(18),"['Free Wi-Fi', 'Free parking', 'Pool']","IDR 217,539",Jakarta
RedDoorz near Mangga Dua Square,2-star hotel,3.4,(64),"['Free Wi-Fi', 'Free parking']","IDR 94,171",Jakarta
Hotel Cempaka Sari,2-star hotel,3.9,(595),"['Free breakfast', 'Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 149,999",Jakarta
Twins Manggadua,2-star hotel,4.1,(323),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 257,807",Jakarta
LeGreen Suite Poso,2-star hotel,4,(359),"['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 272,317",Jakarta
Puri Saras Bintaro Syariah,2-star hotel,4,(350),"['Wi-Fi', 'Air conditioning', 'Full-service laundry']","IDR 121,125",Jakarta
de 80's genteng ijo,2-star hotel,4.3,(277),"['Free Wi-Fi', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 168,284",Jakarta
VK Pods Jakarta @PIK,2-star hotel,4.4,(111),"['Free Wi-Fi', 'Air conditioning']","IDR 157,420",Jakarta
Green Apple Residence RedPartner,2-star hotel,4.1,(164),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 135,555",Jakarta
Hotel Mustika Senen,2-star hotel,3.9,(463),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 239,002",Jakarta
N1 Hotel Tanah Abang,2-star hotel,3.8,(873),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 145,350",Jakarta
LeGreen Suite Penjernihan,2-star hotel,4.2,(453),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 276,420",Jakarta
RedDoorz @ Pangeran Antasari 2,2-star hotel,3.8,(342),"['Wi-Fi', 'Full-service laundry']","IDR 105,397",Jakarta
Mendjangan Kuningan Residence,2-star hotel,4.3,(85),"['Free Wi-Fi', 'Parking']","IDR 317,189",Jakarta
Plaza 68,2-star hotel,4.3,(420),"['Free Wi-Fi', 'Free parking', 'Full-service laundry']","IDR 214,319",Jakarta
Hotel California jakarta,2-star hotel,3.9,(554),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']",0,Jakarta
G7 Hotel New Market,2-star hotel,4.3,(546),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 263,909",Jakarta
K-Style Eco Hotel Jakarta,2-star hotel,4,(214),"['Free Wi-Fi', 'Parking', 'Air conditioning']","IDR 131,281",Jakarta
OYO 297 45 Residence,2-star hotel,4.1,(337),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 94,970",Jakarta
SPOT ON 3155 Penginapan Banyu Biru Syariah,2-star hotel,3.6,(220),"['Free Wi-Fi', 'Air conditioning']","IDR 64,356",Jakarta
City Biz Residence,2-star hotel,3.9,(209),"['Free Wi-Fi', 'Free parking', 'Air conditioning']","IDR 131,634",Jakarta
MK House SCBD,2-star hotel,4.3,(514),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 195,842",Jakarta
New Priok Indah Syariah Hotel,2-star hotel,4.3,(235),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning']","IDR 137,157",Jakarta
Kanto's Guest House,2-star hotel,4.3,(296),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly', 'Smoke-free property']","IDR 159,310",Jakarta
Tujutiga Suites,2-star hotel,4.5,(91),"['Free Wi-Fi', 'Air conditioning', 'Kitchen in some rooms', 'Child-friendly']","IDR 375,000",Jakarta
Rumah Shinta Jakarta,2-star hotel,4.1,(475),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 270,727",Jakarta
favehotel Melawai,3-star hotel,4.2,"(2,482)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 315,801",Jakarta
Sans Hotel Fiducia Kaji,3-star hotel,3.9,(432),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 172,125",Jakarta
B Shaw Hotel,3-star hotel,4,(414),"['Free Wi-Fi', 'Air conditioning']","IDR 169,290",Jakarta
D HOTEL,3-star hotel,4.2,"(2,248)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 242,550",Jakarta
All Seasons Jakarta Thamrin,3-star hotel,4.4,"(4,111)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar', 'Restaurant']","IDR 626,944",Jakarta
1O1 URBAN Jakarta Thamrin,3-star hotel,4.3,"(4,260)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 502,667",Jakarta
Asyana Kemayoran Jakarta,3-star hotel,4.3,"(2,672)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 246,409",Jakarta
Swiss-Belinn Simatupang,3-star hotel,4.4,"(3,639)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 526,840",Jakarta
ARTOTEL Thamrin - Jakarta,3-star hotel,4.4,"(3,832)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Bar', 'Restaurant', 'Room service']","IDR 541,562",Jakarta
ibis Jakarta Arcadia,3-star hotel,4.2,"(1,613)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 400,048",Jakarta
Classic Hotel,3-star hotel,4.3,"(4,978)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Spa', 'Bar']","IDR 298,880",Jakarta
OYO Townhouse 1 Hotel Salemba,3-star hotel,4,(879),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 176,065",Jakarta
Heef Hotel,3-star hotel,4.3,"(1,414)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 316,306",Jakarta
The Gloria Suites Jakarta,3-star hotel,3.4,(171),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 238,743",Jakarta
Topaz Residence,3-star hotel,4.3,(788),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 214,258",Jakarta
Swiss-Belinn Wahid Hasyim,3-star hotel,4.5,(535),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 497,985",Jakarta
Triniti Hotel Jakarta,3-star hotel,4.2,"(1,178)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 311,672",Jakarta
ibis Jakarta Senen,3-star hotel,4.3,"(2,673)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 334,555",Jakarta
Hotel Rivoli Jakarta,3-star hotel,4.2,"(2,394)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar', 'Restaurant']","IDR 269,352",Jakarta
favehotel Melawai,3-star hotel,4.2,"(2,481)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 315,801",Jakarta
Oak Tree Hotel Jakarta,3-star hotel,4,"(1,053)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 263,337",Jakarta
ibis Styles Jakarta Simatupang,3-star hotel,4.6,"(1,382)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant', 'Room service']","IDR 593,107",Jakarta
Zuri Express Mangga Dua,3-star hotel,4.6,"(3,562)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 251,407",Jakarta
Sentral Cawang Hotel Jakarta,3-star hotel,4.4,"(5,086)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 292,709",Jakarta
Dequr,3-star hotel,3.9,(460),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 123,489",Jakarta
favehotel Pasar Baru,3-star hotel,4.3,"(1,901)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 292,810",Jakarta
Maple Hotel Grogol,3-star hotel,4.2,"(1,690)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 229,903",Jakarta
Tamarin Hotel Jakarta,3-star hotel,4.3,"(2,773)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 314,579",Jakarta
Park5 Simatupang,3-star hotel,4.5,"(3,326)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 470,488",Jakarta
ibis Styles Jakarta Sunter,3-star hotel,4.4,"(3,378)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 420,933",Jakarta
Hotel NEO+ Kebayoran,3-star hotel,4.4,"(2,521)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 348,212",Jakarta
Hotel Santika Taman Mini Indonesia Indah,3-star hotel,4.3,"(3,758)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 608,004",Jakarta
Red Planet Jakarta Pasar Baru,3-star hotel,4.3,"(3,037)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Accessible', 'Child-friendly', 'Smoke-free property']","IDR 248,752",Jakarta
POP! Hotel Kelapa Gading Jakarta,3-star hotel,4.2,"(1,880)","['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible', 'Child-friendly']","IDR 324,719",Jakarta
Titanium Express HomTel,3-star hotel,4.2,(685),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Accessible', 'Business centre']","IDR 253,816",Jakarta
Kaisar Hotel Jakarta,3-star hotel,4.1,"(3,670)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 328,690",Jakarta
MAXWELL Hotel Jakarta,3-star hotel,4.2,"(1,223)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 302,479",Jakarta
favehotel PGC Cililitan,3-star hotel,4.3,"(10,550)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 294,025",Jakarta
Kaisar Hotel Jakarta,3-star hotel,4.1,"(3,670)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 328,690",Jakarta
MAXWELL Hotel Jakarta,3-star hotel,4.2,"(1,223)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 302,479",Jakarta
favehotel PGC Cililitan,3-star hotel,4.3,"(10,550)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 294,025",Jakarta
Ozone Hotel,3-star hotel,4.2,"(1,508)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Breakfast', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 618,807",Jakarta
Blue Sky Hotel Petamburan,3-star hotel,4.2,"(1,869)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 409,371",Jakarta
Verse Luxe Hotel Wahid Hasyim,3-star hotel,4.2,"(2,101)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 371,004",Jakarta
Arosa Hotel Jakarta.,3-star hotel,4.5,"(1,974)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 452,295",Jakarta
favehotel LTC Glodok,3-star hotel,4.2,"(2,252)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 247,000",Jakarta
Luminor,3-star hotel,4.4,"(3,899)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Kitchen in rooms']","IDR 450,103",Jakarta
YELLO Hotel Harmoni Jakarta,3-star hotel,4.5,"(5,491)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant', 'Room service']","IDR 437,403",Jakarta
Juno Tanah Abang Jakarta,3-star hotel,4.4,"(2,544)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 392,414",Jakarta
Amaris Hotel La Codefin Kemang,3-star hotel,4.2,"(1,949)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 289,788",Jakarta
favehotel Puri Indah,3-star hotel,4.4,"(3,660)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 360,019",Jakarta
Swiss-Belinn Airport Jakarta,3-star hotel,4.3,"(3,024)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 460,275",Jakarta
Grand Picasso Hotel,3-star hotel,4.4,(936),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Bar', 'Restaurant', 'Room service']","IDR 351,057",Jakarta
City Icon Residence,3-star hotel,4,(660),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Full-service laundry']","IDR 128,096",Jakarta
U Stay Hotel Mangga Besar,3-star hotel,4,"(1,933)","['Breakfast ($)', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 218,402",Jakarta
GrandG7 Hotel,3-star hotel,4.4,"(1,372)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 366,524",Jakarta
OYO Townhouse 2 Hotel Gunung Sahari,3-star hotel,4.2,(755),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Child-friendly']","IDR 188,280",Jakarta
1O1 URBAN Jakarta Kelapa Gading (The BnB),3-star hotel,4.3,"(3,264)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 300,016",Jakarta
Ana Hotel,3-star hotel,4.3,"(1,142)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 408,062",Jakarta
Maven Fatmawati Hotel jakarta,3-star hotel,4,(836),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 196,301",Jakarta
"La Boheme, Rooms and Coffee",3-star hotel,4.5,(864),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 425,678",Jakarta
Swiss-Belinn Kemayoran,3-star hotel,4.4,"(4,650)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 476,000",Jakarta
F Hotel,3-star hotel,4.4,(542),"['Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 354,200",Jakarta
Oria Hotel,3-star hotel,4.3,"(2,024)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 447,432",Jakarta
Hotel Monopoli,3-star hotel,4.3,"(1,476)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 504,298",Jakarta
POP! Hotel Pasar Baru Jakarta,3-star hotel,4.4,"(2,171)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 303,749",Jakarta
Jambuluwuk Thamrin Hotel,3-star hotel,4.5,(567),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 551,698",Jakarta
"Holiday Inn Express Jakarta Matraman, an IHG Hotel",3-star hotel,4.6,"(1,576)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Accessible', 'Child-friendly']","IDR 501,542",Jakarta
Park Hotel Jakarta,3-star hotel,4.3,"(3,797)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 351,720",Jakarta
Horison Falatehan Jakarta,3-star hotel,4.1,"(1,807)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 270,325",Jakarta
Liberty Hotel Thamrin Jakarta,3-star hotel,4.4,(851),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 408,795",Jakarta
Cabin Hotel,3-star hotel,4.3,"(1,993)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 364,419",Jakarta
Orchardz Hotel,3-star hotel,4.4,"(4,240)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 399,804",Jakarta
LUMINOR HOTEL KOTA,3-star hotel,4.5,"(1,775)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 525,000",Jakarta
"Sparks Life, ARTOTEL Curated - Jakarta",3-star hotel,4.2,"(1,291)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Spa', 'Restaurant']","IDR 222,232",Jakarta
"Holiday Inn Express Jakarta Wahid Hasyim, an IHG Hotel",3-star hotel,4.4,"(2,571)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant', 'Room service']","IDR 542,557",Jakarta
Hotel 88 Mangga Besar 62,3-star hotel,4.2,"(1,779)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 289,188",Jakarta
Lynt,3-star hotel,4.2,(888),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 229,165",Jakarta
favehotel Zainul Arifin,3-star hotel,4.3,"(1,718)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 321,574",Jakarta
Hotel Alia Cikini,3-star hotel,4.4,(104),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Pet-friendly', 'Restaurant', 'Room service']","IDR 450,000",Jakarta
Liberta Hotel Kemang,3-star hotel,4.1,"(2,449)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 305,268",Jakarta
Rasuna Icon Hotel,3-star hotel,4.3,"(1,330)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service', 'Kitchen in rooms']","IDR 324,005",Jakarta
